Tiempo,VoltajeCH1,VoltajeCH2,ResolucionVCH1,ResolucionVCH2
-3.2600000000000006e-05,-1.0,-0.0024000000000000002,0.02,0.0004
-3.256e-05,-1.0,-0.0044,0.02,0.0004
-3.252e-05,-1.0,-0.0036000000000000003,0.02,0.0004
-3.248e-05,-1.04,-0.0036000000000000003,0.02,0.0004
-3.244e-05,-1.0,-0.0044,0.02,0.0004
-3.24e-05,-1.02,-0.0008,0.02,0.0004
-3.236e-05,-1.02,0.0004,0.02,0.0004
-3.232e-05,-1.02,0.0024000000000000002,0.02,0.0004
-3.228e-05,-1.02,0.0004,0.02,0.0004
-3.224e-05,-1.02,-0.0028,0.02,0.0004
-3.2200000000000003e-05,-1.02,-0.0024000000000000002,0.02,0.0004
-3.2160000000000004e-05,-1.0,-0.0012000000000000001,0.02,0.0004
-3.212e-05,-1.0,-0.002,0.02,0.0004
-3.2080000000000005e-05,-1.0,-0.005200000000000001,0.02,0.0004
-3.204e-05,-1.04,-0.005200000000000001,0.02,0.0004
-3.2000000000000005e-05,-1.02,0.0016,0.02,0.0004
